id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
2.01211E+11,Showcase Pizza,109,Curry Hollow Road,Pittsburgh,PA,15236,Pleasant Hills,211,Restaurant without Liquor,1,11/15/12,11/15/12,0,,0,1,1,-79.96743455,40.33973399,109 Curry Hollow Road Pittsburgh PA 15236
2.01211E+11,Hampton Inn & Suites PGH Waterfront Rooms,301,Waterfront Drive,Homestead,PA,15120,West Homestead,303,Rooming House with Guest food Service,1,11/14/12,11/14/12,0,113,0,1,1,,,301 Waterfront Drive Homestead PA 15120
2.01211E+11,BZ'S Bar & Grill,140,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,201,Restaurant with Liquor,1,11/21/12,11/21/12,151,,0,7,1,-80.00402768,40.44817402,140 Federal Street Pittsburgh PA 15212
2.01211E+11,Residential Care Services Inc - Aiken,220,Aiken Avenue,Pittsburgh,PA,15206,Pittsburgh-108,307,Traditional Boarding Home/Fee Exempt,1,11/15/12,11/15/12,0,4,0,1,1,,,220 Aiken Avenue Pittsburgh PA 15206
2.01211E+11,Co Go's #1493,620,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,114,Chain Retail/Convenience Store,1,11/16/12,11/16/12,0,,1680,1,1,-80.05893086,40.49756505,620 Lincoln Avenue Pittsburgh PA 15202
2.01211E+11,Mainstay Suites Pittsburgh Airport,1000,Park Lane Drive,Pittsburgh,PA,15275,North Fayette,303,Rooming House with Guest food Service,1,10/17/12,10/17/12,0,100,0,7,1,,,1000 Park Lane Drive Pittsburgh PA 15275
2.01211E+11,Co Go's #1784,1530,Potomac Avenue,Pittsburgh,PA,15216,Dormont,114,Chain Retail/Convenience Store,1,11/20/12,11/20/12,0,,2048,1,1,-80.03547313,40.39719613,1530 Potomac Avenue Pittsburgh PA 15216
2.01211E+11,7 Eleven #36188H,4775,McKnight Road,Pittsburgh,PA,15237,Ross,114,Chain Retail/Convenience Store,1,11/20/12,11/20/12,0,,1712,1,1,-80.00556093,40.52146565,4775 McKnight Road Pittsburgh PA 15237
2.01211E+11,7 Eleven #36199H,1102,Perry Highway,Pittsburgh,PA,15237,Ross,114,Chain Retail/Convenience Store,1,11/20/12,11/20/12,0,,1750,1,1,-80.035658,40.54494884,1102 Perry Highway Pittsburgh PA 15237
2.01211E+11,Burg's In The Burgh,564,Forbes Avenue,Pittsburgh,PA,15219,Pittsburgh-101,201,Restaurant with Liquor,1,11/20/12,11/20/12,67,,0,7,1,-79.99507419,40.43765531,564 Forbes Avenue Pittsburgh PA 15219
2.01211E+11,Lamperts Deli Express,2010,Eden Park Boulevard,Mc Keesport,PA,15132,McKeesport,111,Supermarket,1,11/21/12,11/21/12,0,,1450,1,1,-79.82914101,40.34261995,2010 Eden Park Boulevard Mc Keesport PA 15132
2.01211E+11,Concordia of Wexford,125,Brown Road,Wexford,PA,15090,Pine,305,Personal Care Boarding Home/Fee Exempt,1,11/13/12,11/13/12,0,28,0,1,1,-80.05251422,40.62148217,125 Brown Road Wexford PA 15090
2.01211E+11,General Teamsters Local #249,4701,Butler Street,Pittsburgh,PA,15201,Pittsburgh-109,203,Banquet Hall,1,11/1/12,11/1/12,300,,0,1,1,-79.95817364,40.47434399,4701 Butler Street Pittsburgh PA 15201
2.01211E+11,DJ's Butcher Block,4623,Liberty Avenue,Pittsburgh,PA,15224,Pittsburgh-109,113,Retail/Convenience Store,0,11/26/12,11/26/12,0,,800,7,1,-79.95003144,40.46242631,4623 Liberty Avenue Pittsburgh PA 15224
2.01212E+11,Batter & Dough Baking Company,344,Station Street,Bridgeville,PA,15017,Bridgeville,117,Bakery,1,12/6/12,12/6/12,0,,765,1,1,-80.11268536,40.35849449,344 Station Street Bridgeville PA 15017
2.01212E+11,Waffles Incaffeinated,2517,Carson Street,Pittsburgh,PA,15203,Pittsburgh-116,211,Restaurant without Liquor,1,12/3/12,12/3/12,64,,0,1,1,,,2517 Carson Street Pittsburgh PA 15203
2.01212E+11,CCAC South Campus Bookstore,1750,Clairton Road,West Mifflin,PA,15122,West Mifflin,116,Chain Packaged Food Only,2,11/13/12,11/13/12,0,,200,1,1,-79.92430546,40.32966028,1750 Clairton Road West Mifflin PA 15122
2.01212E+11,CVS Caremark,105,Mall Boulevard,Monroeville,PA,15146,Monroeville,211,Restaurant without Liquor,1,11/28/12,11/28/12,150,,0,1,1,-79.79329065,40.43171445,105 Mall Boulevard Monroeville PA 15146
2.01212E+11,Dinalicious Dogs,1133,Flora Street,Pittsburgh,PA,15212,Pittsburgh-127,119,Mobile,1,11/28/12,11/28/12,0,,1,7,1,-80.03358991,40.49052275,1133 Flora Street Pittsburgh PA 15212
2.01212E+11,EZ Energy #360 / 7 Eleven # 36204H,9411,University Boulevard,Coraopolis,PA,15108,Moon,116,Chain Packaged Food Only,1,11/29/12,11/29/12,0,,500,7,1,-80.22157531,40.50200999,9411 University Boulevard Coraopolis PA 15108
2.01212E+11,Andora Fox Chapel,599,Dorseyville Road,Pittsburgh,PA,15238,Indiana,202,Chain Restaurant with Liquor,0,11/29/12,11/29/12,138,,0,1,1,-79.91140005,40.53772117,599 Dorseyville Road Pittsburgh PA 15238
2.01212E+11,Rose Tea Cafe Express,414,Craig Street,Pittsburgh,PA,15213,Pittsburgh-104,212,Chain Restaurant without Liquor,0,11/30/12,11/30/12,9,,0,1,1,,,414 Craig Street Pittsburgh PA 15213
2.01212E+11,One Stop,3601,Blvd of the Allies,Pittsburgh,PA,15213,Pittsburgh-104,113,Retail/Convenience Store,1,12/3/12,12/3/12,0,,1600,1,1,-79.95420687,40.43476694,3601 Blvd of the Allies Pittsburgh PA 15213
2.01212E+11,"Love, Learn & Play CC&LC",502,Laurel Drive,Monroeville,PA,15146,Monroeville,403,Child Food Service,1,12/3/12,12/3/12,0,,250,7,1,-79.78199292,40.4486439,502 Laurel Drive Monroeville PA 15146
2.01212E+11,Sisters & Sweets Restaurant & Bakery,1022,Grant Avenue,Duquesne,PA,15110,Duquesne,211,Restaurant without Liquor,1,12/5/12,12/5/12,20,,0,7,1,-79.85597131,40.37118878,1022 Grant Avenue Duquesne PA 15110
2.01212E+11,Potenza Pizza & Pasta,4709,Centre Avenue,Pittsburgh,PA,15213,Pittsburgh-108,211,Restaurant without Liquor,0,12/11/12,12/11/12,3,,0,1,1,-79.94935479,40.45290777,4709 Centre Avenue Pittsburgh PA 15213
2.01212E+11,EZ Energy #311 / 7 Eleven #36191H,8136,Ohio River Boulevard,Pittsburgh,PA,15202,Emsworth,114,Chain Retail/Convenience Store,1,12/3/12,12/3/12,0,,2400,7,1,-80.09409763,40.51059685,8136 Ohio River Boulevard Pittsburgh PA 15202
2.01212E+11,St John the Baptist,1907,Eden Park Boulevard,Mc Keesport,PA,15132,McKeesport,407,Church Kitchen,1,12/7/12,12/7/12,0,,10,1,1,-79.82983963,40.34471614,1907 Eden Park Boulevard Mc Keesport PA 15132
2.01212E+11,Emergency Medical Services Institute MFF4,1002,Church Hill Road,Pittsburgh,PA,15205,Robinson,119,Mobile,1,12/6/12,12/6/12,0,,1,1,1,-80.14388265,40.43842511,1002 Church Hill Road Pittsburgh PA 15205
2.01212E+11,EZ Energy #353 / 7 Eleven #36198H,1717,Freeport Road,Natrona Heights,PA,15065,Harrison,114,Chain Retail/Convenience Store,2,11/9/12,11/9/12,0,,384,7,1,-79.72491511,40.62392758,1717 Freeport Road Natrona Heights PA 15065
2.01212E+11,Pizza Pronto,518,California Avenue,Pittsburgh,PA,15202,Avalon,212,Chain Restaurant without Liquor,1,12/12/12,12/12/12,31,,0,1,1,-80.07062666,40.50225717,518 California Avenue Pittsburgh PA 15202
2.01212E+11,Holiday Inn Express & Suites West / Breakfast Service,875,Greentree Road,Pittsburgh,PA,15220,Greentree,317,Hotels - Limited Menu Food Service,1,12/5/12,12/5/12,66,,0,1,1,-80.0417423,40.42451256,875 Greentree Road Pittsburgh PA 15220
2.01212E+11,Franktuary Lawrenceville,3810,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,202,Chain Restaurant with Liquor,0,12/27/12,12/27/12,80,,0,1,1,-79.9640247,40.4669249,3810 Butler Street Pittsburgh PA 15201
2.01301E+11,Simple City Coffee Co,25,Main Street,Carnegie,PA,15106,Carnegie,201,Restaurant with Liquor,1,12/7/12,12/7/12,5,,0,7,1,,,25 Main Street Carnegie PA 15106
2.01301E+11,Biryani Indian Restaurant,4063,Wm Penn Highway,Monroeville,PA,15146,Monroeville,211,Restaurant without Liquor,1,12/11/12,12/11/12,54,,0,7,1,-79.76991853,40.44050822,4063 Wm Penn Highway Monroeville PA 15146
2.01301E+11,EZ Energy #307 / 7 Eleven #36187H,4630,Wm Flynn Highway,Allison Park,PA,15101,Hampton,114,Chain Retail/Convenience Store,1,12/11/12,12/11/12,0,,2032,1,1,,,4630 Wm Flynn Highway Allison Park PA 15101
2.01301E+11,EZ Energy #306 / 7 Eleven #36186H,3915,Wm Flynn Highway,Allison Park,PA,15101,Hampton,114,Chain Retail/Convenience Store,1,12/11/12,12/11/12,0,,2477,7,1,,,3915 Wm Flynn Highway Allison Park PA 15101
2.01301E+11,Hyperxession Cart #1 MFF3,1714,Bower Hill Road,Pittsburgh,PA,15243,Scott,119,Mobile,1,12/12/12,12/12/12,0,,1,1,1,-80.08353638,40.37155322,1714 Bower Hill Road Pittsburgh PA 15243
2.01301E+11,Tan Lac Vien,2114,Murray Avenue,Pittsburgh,PA,15217,Pittsburgh-114,211,Restaurant without Liquor,0,12/13/12,12/13/12,50,,0,7,1,-79.9232515,40.43320495,2114 Murray Avenue Pittsburgh PA 15217
2.01301E+11,Giant Eagle Wexford Cafe #45,9805,McKnight  Road,Pittsburgh,PA,15237,McCandless,202,Chain Restaurant with Liquor,1,12/12/12,12/12/12,48,,0,1,1,-80.03982105,40.58470232,9805 McKnight  Road Pittsburgh PA 15237
2.01301E+11,Auntie Anne's PA #282,,Pgh Intl Airport / AC-34A,Pittsburgh,PA,15231,Findlay,211,Restaurant without Liquor,1,12/12/12,12/12/12,0,,0,7,1,,,Pgh Intl Airport / AC-34A Pittsburgh PA 15231
2.01301E+11,Pizza Hut #028557,3747,Wm Penn Highway,Monroeville,PA,15146,Monroeville,212,Chain Restaurant without Liquor,1,12/14/12,12/14/12,0,,0,7,1,-79.78713088,40.43709323,3747 Wm Penn Highway Monroeville PA 15146
2.01301E+11,Royal Fried Chicken,2314,Bailey Avenue,Mc Keesport,PA,15132,McKeesport,211,Restaurant without Liquor,0,12/17/12,12/17/12,0,,0,7,1,,,2314 Bailey Avenue Mc Keesport PA 15132
2.01301E+11,Braddock Community Cafe,416,Library Street,Braddock,PA,15104,Braddock,410,Community Service Facility,1,12/17/12,12/17/12,0,,623,7,1,-79.86503121,40.40140798,416 Library Street Braddock PA 15104
2.01301E+11,Getgo #3185,1200,Hoffman Boulevard,West Mifflin,PA,15122,West Mifflin,114,Chain Retail/Convenience Store,2,12/19/12,12/19/12,0,,208,1,1,-79.86828854,40.38260595,1200 Hoffman Boulevard West Mifflin PA 15122
2.01301E+11,Citizens Hose Company #1 / Club 22,526,Monongahela Avenue,Glassport,PA,15045,Glassport,408,Firehall with Liquor,1,12/20/12,12/20/12,48,,0,1,1,,,526 Monongahela Avenue Glassport PA 15045
2.01301E+11,Nicky's Thai Kitchen III,903,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,202,Chain Restaurant with Liquor,0,12/20/12,12/20/12,70,,0,1,1,-79.99821284,40.44389646,903 Penn Avenue Pittsburgh PA 15222
2.01301E+11,Pittsburgh Fish & Chicken,1312,Benton Avenue,Pittsburgh,PA,15212,Pittsburgh-127,211,Restaurant without Liquor,1,12/20/12,12/20/12,0,,0,7,1,-80.03641444,40.48443616,1312 Benton Avenue Pittsburgh PA 15212
2.01301E+11,Marathon Tri-State Petroleum #223,6680,Frankstown Avenue,Pittsburgh,PA,15235,Pittsburgh-112,114,Chain Retail/Convenience Store,1,12/21/12,12/21/12,0,,1100,1,1,-79.90835162,40.45852523,6680 Frankstown Avenue Pittsburgh PA 15235
2.01301E+11,Popeye's Chicken & Biscuits,3420,Wm Penn Highway,Pittsburgh,PA,15235,Wilkins,212,Chain Restaurant without Liquor,0,12/21/12,12/21/12,18,,0,7,1,-79.81330368,40.42998192,3420 Wm Penn Highway Pittsburgh PA 15235
2.01301E+11,Mint Hookah Bar & Lounge,416,Semple  Street,Pittsburgh,PA,15213,Pittsburgh-104,211,Restaurant without Liquor,1,12/21/12,12/21/12,68,,0,7,1,-79.95461734,40.43661723,416 Semple  Street Pittsburgh PA 15213
2.01301E+11,Dubby's,705,Brushton Avenue,Pittsburgh,PA,15208,Pittsburgh-113,211,Restaurant without Liquor,1,12/24/12,12/24/12,24,,0,7,1,,,705 Brushton Avenue Pittsburgh PA 15208
2.01301E+11,Namaste India @ Days Inn Motel,1150,Banksville Road,Pittsburgh,PA,15216,Pittsburgh-120,211,Restaurant without Liquor,0,12/27/12,12/27/12,104,,0,7,1,-80.03026573,40.41919509,1150 Banksville Road Pittsburgh PA 15216
2.01301E+11,Dick's Sporting Goods #129,350,Waterfront Drive,Homestead,PA,15120,Homestead,116,Chain Packaged Food Only,2,12/31/12,12/31/12,0,,100,1,1,,,350 Waterfront Drive Homestead PA 15120
2.01301E+11,Sinful Sweets,901,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,212,Chain Restaurant without Liquor,0,12/31/12,12/31/12,0,,0,7,1,-79.99827288,40.44388083,901 Penn Avenue Pittsburgh PA 15222
2.01301E+11,Dunham's Sports,2315,Mountain View Drive,West Mifflin,PA,15122,West Mifflin,116,Chain Packaged Food Only,2,1/2/13,1/2/13,0,,10,1,1,-79.94782166,40.34528955,2315 Mountain View Drive West Mifflin PA 15122
2.01301E+11,Chev & Rachel's Family Diner,231,Center Avenue,Pittsburgh,PA,15202,Emsworth,211,Restaurant without Liquor,1,1/3/13,1/3/13,18,,0,1,1,-80.09873516,40.51304862,231 Center Avenue Pittsburgh PA 15202
2.01301E+11,Maxime's Mediterranean,937,Beaver Grade Rd,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,1,1/3/13,1/3/13,33,,0,1,1,-80.21278709,40.51076562,937 Beaver Grade Rd Coraopolis PA 15108
2.01301E+11,Dunham's Sports #9034,1025,Washington Pike,Bridgeville,PA,15017,Collier,116,Chain Packaged Food Only,2,1/3/13,1/3/13,0,,200,1,1,-80.10682187,40.36668655,1025 Washington Pike Bridgeville PA 15017
2.01301E+11,Dunham's Sports,1701,Lincoln Highway,North Versailles,PA,15137,North Versailles,116,Chain Packaged Food Only,2,1/1/13,1/1/13,0,,100,1,1,-79.78875574,40.37224539,1701 Lincoln Highway North Versailles PA 15137
2.01301E+11,Dick's Sporting Goods,3075,Clairton Boulevard,West Mifflin,PA,15123,West Mifflin,116,Chain Packaged Food Only,2,1/3/13,1/3/13,0,,24,1,1,,,3075 Clairton Boulevard West Mifflin PA 15123
2.01301E+11,Dick's Sporting Goods #638,301,South Hills Village,Pittsburgh,PA,15241,Upper St Clair,116,Chain Packaged Food Only,2,1/4/13,1/4/13,0,,300,1,1,,,301 South Hills Village Pittsburgh PA 15241
2.01301E+11,CMU / The Pomegranate / UC,5000,Forbes Avenue,Pittsburgh,PA,15213,Pittsburgh-114,413,"Hospital, Gov, University (limited)",0,1/4/13,1/4/13,0,,0,7,1,-79.94339579,40.44420502,5000 Forbes Avenue Pittsburgh PA 15213
2.01301E+11,Fortune Star,4100,Wm Penn Highway,Monroeville,PA,15146,Monroeville,211,Restaurant without Liquor,0,1/4/13,1/4/13,240,,0,1,1,-79.7652261,40.4374877,4100 Wm Penn Highway Monroeville PA 15146
2.01301E+11,Casa Rasta-Las Palmas,2056,Broadway Ave,Pittsburgh,PA,15216,Pittsburgh-119,212,Chain Restaurant without Liquor,1,1/7/13,1/7/13,39,,0,7,1,-80.03018537,40.40523804,2056 Broadway Ave Pittsburgh PA 15216
2.01301E+11,Sister's Kitchen,1100,Penn Avenue,Pittsburgh,PA,15221,Wilkinsburg,211,Restaurant without Liquor,1,1/7/13,1/7/13,0,,0,1,1,-79.8774065,40.44089268,1100 Penn Avenue Pittsburgh PA 15221
2.01301E+11,Bonefish Grill #309,1835,Washington Road,Pittsburgh,PA,15241,Upper St Clair,202,Chain Restaurant with Liquor,1,1/14/13,1/14/13,218,,0,1,1,-80.05629386,40.34521575,1835 Washington Road Pittsburgh PA 15241
2.01301E+11,American Natural #2,7338,Butler Street,Pittsburgh,PA,15206,Pittsburgh-110,114,Chain Retail/Convenience Store,1,1/9/13,1/9/13,0,,1920,1,1,-79.91988706,40.48745787,7338 Butler Street Pittsburgh PA 15206
2.01301E+11,Maddio's Pizza & Subs,1000,Broadview Boulevard,Brackenridge,PA,15014,Brackenridge,211,Restaurant without Liquor,1,1/13/13,1/13/13,38,,0,7,1,-79.74325278,40.61315546,1000 Broadview Boulevard Brackenridge PA 15014
2.01301E+11,Unity Tobacco Outlet,325,Unity Center Road,Pittsburgh,PA,15239,Plum,115,Packaged Food Only,2,1/11/13,1/11/13,0,,960,7,0,-79.77853842,40.4897607,325 Unity Center Road Pittsburgh PA 15239
2.01301E+11,I Shall Always Love You Sweetie,448,Perry Highway,Pittsburgh,PA,15229,West View,211,Restaurant without Liquor,0,7/28/12,7/28/12,54,,0,1,1,-80.03231349,40.51982437,448 Perry Highway Pittsburgh PA 15229
2.01301E+11,Lula,515,Broad Street,Sewickley,PA,15143,Sewickley,201,Restaurant with Liquor,1,1/4/13,1/4/13,30,,0,7,1,-80.18000362,40.54069114,515 Broad Street Sewickley PA 15143
2.01301E+11,Pittsburgh Theological Seminary,616,Highland Avenue,Pittsburgh,PA,15206,Pittsburgh-111,405,University Food Service,1,1/9/13,1/9/13,0,,2400,1,1,,,616 Highland Avenue Pittsburgh PA 15206
2.01301E+11,REI Store #128,600,Settlers Ridge Center Drive,Pittsburgh,PA,15205,Robinson,116,Chain Packaged Food Only,2,1/9/13,1/9/13,0,,200,1,1,-80.14937649,40.44002015,600 Settlers Ridge Center Drive Pittsburgh PA 15205
2.01301E+11,Five Below,1010,Settlers Ridge Center Drive,Pittsburgh,PA,15205,Robinson,116,Chain Packaged Food Only,2,1/9/13,1/9/13,0,,500,1,1,-80.14829498,40.43984565,1010 Settlers Ridge Center Drive Pittsburgh PA 15205
2.01301E+11,Carnegie Diner,146,Main  Street,Carnegie,PA,15106,Carnegie,211,Restaurant without Liquor,1,1/11/13,1/11/13,70,,0,7,1,,,146 Main  Street Carnegie PA 15106
2.01301E+11,GetGo #3003,3247,Carson Street,Pittsburgh,PA,15203,Pittsburgh-116,114,Chain Retail/Convenience Store,1,1/11/13,1/11/13,26,,5580,1,1,,,3247 Carson Street Pittsburgh PA 15203
2.01301E+11,Dunham's Sports #9017,3700,Wm Penn Highway,Monroeville,PA,15146,Monroeville,116,Chain Packaged Food Only,2,1/11/13,1/11/13,0,,300,1,1,-79.78941199,40.43463808,3700 Wm Penn Highway Monroeville PA 15146
2.01301E+11,Daree Salam African Market,944,Brookline Blvd,Pittsburgh,PA,15226,Pittsburgh-119,115,Packaged Food Only,1,2/9/13,2/9/13,0,,400,7,1,-80.01805261,40.39202412,944 Brookline Blvd Pittsburgh PA 15226
2.01301E+11,Hampton Inn Monroeville Breakfast,3000,Mosside  Boulevard,Monroeville,PA,15146,Monroeville,317,Hotels - Limited Menu Food Service,1,1/16/13,1/16/13,48,,0,7,1,-79.75938491,40.43838293,3000 Mosside  Boulevard Monroeville PA 15146
2.01301E+11,CCAC North Book Store #1318,8701,Perry Hwy,Pittsburgh,PA,15237,McCandless,114,Chain Retail/Convenience Store,2,1/11/13,1/11/13,0,,120,1,1,-80.04013962,40.56585427,8701 Perry Hwy Pittsburgh PA 15237
2.01301E+11,Chen's Wok Chinese Restaurant,825,Wood  Street,Pittsburgh,PA,15221,Wilkinsburg,211,Restaurant without Liquor,1,1/10/13,1/10/13,30,,0,7,1,-79.88556877,40.44268177,825 Wood  Street Pittsburgh PA 15221
2.01301E+11,Dick's Sporting Goods,5000,Robinson Center Drive,Pittsburgh,PA,15205,Robinson,116,Chain Packaged Food Only,2,12/31/12,12/31/12,0,,100,1,1,-80.1563331,40.45311688,5000 Robinson Center Drive Pittsburgh PA 15205
2.01301E+11,American Joe's,4732,Lebanon Church Road,Dravosburg,PA,15034,Dravosburg,116,Chain Packaged Food Only,1,1/17/13,1/17/13,0,,300,7,1,-79.90037854,40.35485135,4732 Lebanon Church Road Dravosburg PA 15034
2.01301E+11,Gaucho Parrilla Argentina,1603,Penn  Avenue,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,0,1/25/13,1/25/13,60,,0,1,1,-79.98747058,40.44897277,1603 Penn  Avenue Pittsburgh PA 15222
2.01301E+11,Focus Pittsburgh,2228,Centre Avenue,Pittsburgh,PA,15219,Pittsburgh-105,401,Adult Food Service,1,1/22/13,1/22/13,0,,100,1,1,-79.97496206,40.44511655,2228 Centre Avenue Pittsburgh PA 15219
2.01301E+11,Brightside Academy,925,Liberty Avenue,Pittsburgh,PA,15222,Pittsburgh-102,403,Child Food Service,1,1/28/13,1/28/13,0,,100,1,1,-79.99729625,40.44338085,925 Liberty Avenue Pittsburgh PA 15222
2.01301E+11,Thin Man Sandwich Shop,50,21st Street,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,1,1/28/13,1/28/13,20,,0,7,1,-79.9838344,40.45208488,50 21st Street Pittsburgh PA 15222
2.01301E+11,Quality Inn & Suites of Pittsburgh Breakfast,5137,Wm Flynn / Rt #8 Highway,Gibsonia,PA,15044,Hampton,317,Hotels - Limited Menu Food Service,0,11/8/12,11/8/12,12,,0,7,1,,,5137 Wm Flynn / Rt #8 Highway Gibsonia PA 15044
2.01302E+11,Matteo's,3615,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,201,Restaurant with Liquor,0,2/8/13,2/8/13,48,,0,7,1,-79.96525388,40.46589825,3615 Butler Street Pittsburgh PA 15201
2.01302E+11,GetGo #3021,7675,McKnight Road,Pittsburgh,PA,15237,Ross,114,Chain Retail/Convenience Store,1,1/31/13,1/31/13,30,,5600,1,1,-80.01696012,40.54524327,7675 McKnight Road Pittsburgh PA 15237
2.01302E+11,Grubz,7930,Frankstown Road,Pittsburgh,PA,15221,Pittsburgh-113,211,Restaurant without Liquor,1,1/29/13,1/29/13,0,,0,7,1,,,7930 Frankstown Road Pittsburgh PA 15221
2.01302E+11,Riverhounds Concession #2,510,Station Sq,Pittsburgh,PA,15219,Pittsburgh-119,211,Restaurant without Liquor,1,1/31/13,1/31/13,0,,0,7,1,,,510 Station Sq Pittsburgh PA 15219
2.01302E+11,La Dorita Studio,2312,Main  Street,Pittsburgh,PA,15215,Sharpsburg,120,Commissary,1,2/1/13,2/1/13,0,,3850,1,1,-79.91361075,40.4936459,2312 Main  Street Pittsburgh PA 15215
2.01302E+11,Nepali Bazaar,4040,Saw Mill Run  Boulevard,Pittsburgh,PA,15227,Brentwood,113,Retail/Convenience Store,1,1/31/13,1/31/13,0,,414,1,1,,,4040 Saw Mill Run  Boulevard Pittsburgh PA 15227
2.01302E+11,Fox's Pizza Den,5700,Homeville Road,West Mifflin,PA,15122,West Mifflin,212,Chain Restaurant without Liquor,1,2/1/13,2/1/13,0,,0,7,1,-79.87161537,40.36626848,5700 Homeville Road West Mifflin PA 15122
2.01302E+11,Redbeard's On Sixth,144,6th Street,Pittsburgh,PA,15222,Pittsburgh-102,202,Chain Restaurant with Liquor,1,2/1/13,2/1/13,112,,0,1,1,-80.00254444,40.44287064,144 6th Street Pittsburgh PA 15222
2.01302E+11,Penn Hills Game Exchange,431,Rodi Road,Pittsburgh,PA,15235,Penn Hills,115,Packaged Food Only,2,2/1/13,2/1/13,0,,200,7,1,-79.82309521,40.45460848,431 Rodi Road Pittsburgh PA 15235
2.01302E+11,Everyday Noodles,5875,Forbes  Avenue,Pittsburgh,PA,15217,Pittsburgh-114,211,Restaurant without Liquor,0,2/8/13,2/8/13,36,,0,1,1,-79.92011002,40.43821825,5875 Forbes  Avenue Pittsburgh PA 15217
2.01302E+11,Salud,4517,Butler Street,Pittsburgh,PA,15201,Pittsburgh-109,201,Restaurant with Liquor,1,1/2/13,1/2/13,36,,0,7,1,-79.9591663,40.47274974,4517 Butler Street Pittsburgh PA 15201
2.01302E+11,Days Inn Rooms - Banksville,1150,Banksville Road,Pittsburgh,PA,15216,Pittsburgh-120,303,Rooming House with Guest food Service,1,2/1/13,2/1/13,0,68,0,1,1,-80.03026573,40.41919509,1150 Banksville Road Pittsburgh PA 15216
2.01302E+11,Kinder Care Learning Center--Mt Lebanon,1610,Highland Road,Pittsburgh,PA,15228,Mt Lebanon,651,School Full Service Kitchen,9,2/4/13,2/4/13,0,,855,1,1,,,1610 Highland Road Pittsburgh PA 15228
2.01302E+11,Casa Reyna,2031,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,201,Restaurant with Liquor,0,5/1/13,5/1/13,67,,0,1,1,-79.98350047,40.45171046,2031 Penn Avenue Pittsburgh PA 15222
2.01302E+11,Lantern Lounge,14,Smithfield Street,Pittsburgh,PA,15222,Pittsburgh-101,201,Restaurant with Liquor,1,1/25/13,1/25/13,50,,0,7,1,-80.00040792,40.43702398,14 Smithfield Street Pittsburgh PA 15222
2.01302E+11,Subway,3446,Wm Penn Highway,Pittsburgh,PA,15235,Wilkins,212,Chain Restaurant without Liquor,1,1/29/13,1/29/13,26,,0,7,1,-79.81093449,40.42925587,3446 Wm Penn Highway Pittsburgh PA 15235
2.01302E+11,Singing Winds Food Bank,120,Charles  Street,Pittsburgh,PA,15238,Indiana,412,Food Banks/ Food Pantries,2,1/29/13,1/29/13,0,,250,1,1,-79.89573411,40.58002667,120 Charles  Street Pittsburgh PA 15238
